DAC_name, DAC_set_value, DAC_measured, vddd_volt, vddd_curr, vddd_powr, vdda_volt, vdda_curr, vdda_powr, timestamp
IPBiasRec, 0, 0.9874999999999999, 1.8500000000000003, 0.06953333333333334, 0.12863666666666665, 1.8500000000000003, 0.0572375, 0.105889375, 20250508_161143
IPBiasRec, 1, 0.8969999999999999, 1.8500000000000003, 0.05002916666666666, 0.09255395833333335, 1.8500000000000003, 0.0573, 0.106005, 20250508_161143
IPBiasRec, 2, 0.9042499999999999, 1.8500000000000003, 0.050166666666666665, 0.09280833333333334, 1.8500000000000003, 0.0573, 0.106005, 20250508_161143
IPBiasRec, 3, 0.899625, 1.8500000000000003, 0.05029999999999999, 0.093055, 1.8500000000000003, 0.057312499999999995, 0.10602812499999999, 20250508_161143
IPBiasRec, 4, 0.9040833333333333, 1.8500000000000003, 0.05052500000000001, 0.09347125, 1.8500000000000003, 0.057312499999999995, 0.10602812499999999, 20250508_161143
IPBiasRec, 5, 0.9039999999999999, 1.8500000000000003, 0.050570833333333336, 0.09355604166666669, 1.8500000000000003, 0.057312499999999995, 0.10602812499999999, 20250508_161143
IPBiasRec, 6, 0.9044583333333334, 1.8500000000000003, 0.0508375, 0.094049375, 1.8500000000000003, 0.05732083333333333, 0.10604354166666667, 20250508_161143
IPBiasRec, 7, 0.9016666666666667, 1.8500000000000003, 0.05094166666666666, 0.09424208333333335, 1.8500000000000003, 0.0573875, 0.106166875, 20250508_161143
IPBiasRec, 8, 0.899, 1.8500000000000003, 0.05113333333333333, 0.09459666666666666, 1.8500000000000003, 0.0574, 0.10619, 20250508_161143
IPBiasRec, 9, 0.9012083333333333, 1.8500000000000003, 0.051616666666666665, 0.09549083333333334, 1.8500000000000003, 0.0574, 0.10619, 20250508_161143
IPBiasRec, 10, 0.9023749999999998, 1.8500000000000003, 0.05212083333333334, 0.09642354166666667, 1.8500000000000003, 0.0574, 0.10619, 20250508_161143
IPBiasRec, 11, 0.9015, 1.8500000000000003, 0.0526375, 0.097379375, 1.8500000000000003, 0.0574, 0.10619, 20250508_161143
IPBiasRec, 12, 0.9010416666666666, 1.8500000000000003, 0.05316666666666667, 0.09835833333333333, 1.8500000000000003, 0.0574, 0.10619, 20250508_161143
IPBiasRec, 13, 0.9054583333333334, 1.8500000000000003, 0.0535875, 0.09913687500000001, 1.8500000000000003, 0.0574, 0.10619, 20250508_161143
IPBiasRec, 14, 0.9069583333333332, 1.8500000000000003, 0.05389583333333334, 0.09970729166666668, 1.8500000000000003, 0.0574, 0.10619, 20250508_161143
IPBiasRec, 15, 0.9044583333333334, 1.8500000000000003, 0.054233333333333335, 0.10033166666666667, 1.8500000000000003, 0.0574, 0.10619, 20250508_161143
IPBiasRec, 16, 0.90625, 1.8500000000000003, 0.0544125, 0.100663125, 1.8500000000000003, 0.0574, 0.10619, 20250508_161143
IPBiasRec, 17, 0.9025833333333333, 1.8500000000000003, 0.05477083333333333, 0.10132604166666669, 1.8500000000000003, 0.0574, 0.10619, 20250508_161143
IPBiasRec, 18, 0.9055416666666667, 1.8500000000000003, 0.055008333333333326, 0.10176541666666668, 1.8500000000000003, 0.0574, 0.10619, 20250508_161143
IPBiasRec, 19, 0.907625, 1.8500000000000003, 0.05517916666666667, 0.10208145833333333, 1.8500000000000003, 0.0574, 0.10619, 20250508_161143
IPBiasRec, 20, 0.9095000000000001, 1.8500000000000003, 0.05547083333333333, 0.10262104166666668, 1.8500000000000003, 0.0574, 0.10619, 20250508_161143
IPBiasRec, 21, 0.9102916666666667, 1.8500000000000003, 0.05564583333333333, 0.10294479166666666, 1.8500000000000003, 0.0574, 0.10619, 20250508_161143
IPBiasRec, 22, 0.9065416666666667, 1.8500000000000003, 0.055799999999999995, 0.10323, 1.8500000000000003, 0.0574, 0.10619, 20250508_161143
IPBiasRec, 23, 0.908375, 1.8500000000000003, 0.05597916666666666, 0.10356145833333334, 1.8500000000000003, 0.0574, 0.10619, 20250508_161143
IPBiasRec, 24, 0.9072916666666666, 1.8500000000000003, 0.0562, 0.10397, 1.8500000000000003, 0.0574, 0.10619, 20250508_161143
IPBiasRec, 25, 0.9050416666666669, 1.8500000000000003, 0.05629166666666666, 0.10413958333333335, 1.8500000000000003, 0.0574, 0.10619, 20250508_161143
IPBiasRec, 26, 0.9101666666666667, 1.8500000000000003, 0.056445833333333334, 0.10442479166666667, 1.8500000000000003, 0.0574, 0.10619, 20250508_161143
IPBiasRec, 27, 0.9107916666666668, 1.8500000000000003, 0.05652500000000001, 0.10457125000000002, 1.8500000000000003, 0.0574, 0.10619, 20250508_161143
IPBiasRec, 28, 0.9119583333333333, 1.8500000000000003, 0.05669166666666667, 0.10487958333333335, 1.8500000000000003, 0.0574, 0.10619, 20250508_161143
IPBiasRec, 29, 0.9105416666666667, 1.8500000000000003, 0.056812499999999995, 0.105103125, 1.8500000000000003, 0.0574, 0.10619, 20250508_161143
IPBiasRec, 30, 0.9095000000000001, 1.8500000000000003, 0.0569, 0.105265, 1.8500000000000003, 0.0574, 0.10619, 20250508_161143
IPBiasRec, 31, 0.9095, 1.8500000000000003, 0.0569875, 0.10542687499999999, 1.8500000000000003, 0.0574, 0.10619, 20250508_161143
IPBiasRec, 32, 0.910125, 1.8500000000000003, 0.05715833333333333, 0.10574291666666667, 1.8500000000000003, 0.0574, 0.10619, 20250508_161143
IPBiasRec, 33, 0.9101666666666667, 1.8500000000000003, 0.0572, 0.10582000000000001, 1.8500000000000003, 0.0574, 0.10619, 20250508_161143
