DAC_name, DAC_set_value, DAC_measured, vddd_volt, vddd_curr, vddd_powr, vdda_volt, vdda_curr, vdda_powr, timestamp
IBLRes, 0, 1.0111666666666668, 1.8500000000000003, 0.05986666666666666, 0.11075333333333333, 1.8500000000000003, 0.05792083333333334, 0.10715354166666667, 20250509_172513
IBLRes, 1, 1.0126249999999999, 1.8500000000000003, 0.059837499999999995, 0.110699375, 1.8500000000000003, 0.0579375, 0.107184375, 20250509_172513
IBLRes, 2, 1.01075, 1.8500000000000003, 0.05984166666666666, 0.11070708333333334, 1.8500000000000003, 0.0579625, 0.10723062500000001, 20250509_172513
IBLRes, 3, 1.0124166666666667, 1.8500000000000003, 0.059816666666666664, 0.11066083333333333, 1.8500000000000003, 0.057945833333333335, 0.10719979166666667, 20250509_172513
IBLRes, 4, 1.0124166666666665, 1.8500000000000003, 0.059849999999999993, 0.1107225, 1.8500000000000003, 0.057925000000000004, 0.10716125000000003, 20250509_172513
IBLRes, 5, 1.01325, 1.8500000000000003, 0.05984166666666666, 0.11070708333333334, 1.8500000000000003, 0.0579125, 0.10713812500000001, 20250509_172513
IBLRes, 6, 1.0126249999999999, 1.8500000000000003, 0.05982916666666666, 0.11068395833333333, 1.8500000000000003, 0.05791666666666667, 0.10714583333333334, 20250509_172513
IBLRes, 7, 1.0138749999999999, 1.8500000000000003, 0.059837499999999995, 0.110699375, 1.8500000000000003, 0.058, 0.1073, 20250509_172513
IBLRes, 8, 1.0122083333333334, 1.8500000000000003, 0.0598, 0.11063, 1.8500000000000003, 0.05798333333333333, 0.10726916666666668, 20250509_172513
IBLRes, 9, 1.0128333333333333, 1.8500000000000003, 0.059837499999999995, 0.110699375, 1.8500000000000003, 0.057975, 0.10725375, 20250509_172513
IBLRes, 10, 1.0119583333333333, 1.8500000000000003, 0.05980833333333333, 0.11064541666666668, 1.8500000000000003, 0.05795416666666667, 0.10721520833333335, 20250509_172513
IBLRes, 11, 1.0122083333333334, 1.8500000000000003, 0.05980833333333333, 0.11064541666666666, 1.8500000000000003, 0.0579625, 0.10723062500000002, 20250509_172513
IBLRes, 12, 1.0119999999999998, 1.8500000000000003, 0.059783333333333334, 0.11059916666666668, 1.8500000000000003, 0.057945833333333335, 0.10719979166666667, 20250509_172513
IBLRes, 13, 1.0140833333333334, 1.8500000000000003, 0.05982916666666666, 0.11068395833333333, 1.8500000000000003, 0.05795416666666667, 0.10721520833333335, 20250509_172513
IBLRes, 14, 1.0142916666666666, 1.8500000000000003, 0.05978749999999999, 0.110606875, 1.8500000000000003, 0.057925000000000004, 0.10716124999999999, 20250509_172513
IBLRes, 15, 1.0130416666666666, 1.8500000000000003, 0.059824999999999996, 0.11067624999999999, 1.8500000000000003, 0.057958333333333334, 0.10722291666666667, 20250509_172513
IBLRes, 16, 1.0124166666666665, 1.8500000000000003, 0.059783333333333334, 0.11059916666666668, 1.8500000000000003, 0.0579625, 0.10723062500000001, 20250509_172513
IBLRes, 17, 1.011375, 1.8500000000000003, 0.05979583333333333, 0.11062229166666666, 1.8500000000000003, 0.05794166666666667, 0.10719208333333334, 20250509_172513
IBLRes, 18, 1.0128333333333333, 1.8500000000000003, 0.05982083333333333, 0.11066854166666666, 1.8500000000000003, 0.057979166666666665, 0.10726145833333334, 20250509_172513
IBLRes, 19, 1.0130416666666666, 1.8500000000000003, 0.059837499999999995, 0.110699375, 1.8500000000000003, 0.057966666666666666, 0.10723833333333332, 20250509_172513
IBLRes, 20, 1.0142916666666666, 1.8500000000000003, 0.059816666666666664, 0.11066083333333333, 1.8500000000000003, 0.05798333333333333, 0.10726916666666668, 20250509_172513
IBLRes, 21, 1.011375, 1.8500000000000003, 0.059816666666666664, 0.11066083333333333, 1.8500000000000003, 0.05792083333333334, 0.10715354166666664, 20250509_172513
IBLRes, 22, 1.0119999999999998, 1.8500000000000003, 0.05979166666666667, 0.11061458333333334, 1.8500000000000003, 0.0579, 0.107115, 20250509_172513
IBLRes, 23, 1.0128333333333333, 1.8500000000000003, 0.059783333333333334, 0.11059916666666668, 1.8500000000000003, 0.05791666666666667, 0.10714583333333334, 20250509_172513
IBLRes, 24, 1.0124166666666665, 1.8500000000000003, 0.05977083333333333, 0.11057604166666668, 1.8500000000000003, 0.057925000000000004, 0.10716125000000003, 20250509_172513
IBLRes, 25, 1.0147083333333333, 1.8500000000000003, 0.059816666666666664, 0.11066083333333333, 1.8500000000000003, 0.05793333333333334, 0.10717666666666666, 20250509_172513
IBLRes, 26, 1.0142916666666666, 1.8500000000000003, 0.0598, 0.11063, 1.8500000000000003, 0.0579125, 0.10713812499999999, 20250509_172513
IBLRes, 27, 1.0128333333333333, 1.8500000000000003, 0.05980833333333333, 0.11064541666666668, 1.8500000000000003, 0.0579625, 0.10723062500000002, 20250509_172513
IBLRes, 28, 1.0128333333333333, 1.8500000000000003, 0.059783333333333334, 0.11059916666666668, 1.8500000000000003, 0.057925000000000004, 0.10716125, 20250509_172513
IBLRes, 29, 1.0128333333333333, 1.8500000000000003, 0.0598, 0.11063, 1.8500000000000003, 0.05792083333333334, 0.10715354166666669, 20250509_172513
IBLRes, 30, 1.0140833333333332, 1.8500000000000003, 0.059754166666666664, 0.11054520833333335, 1.8500000000000003, 0.057925000000000004, 0.10716124999999999, 20250509_172513
IBLRes, 31, 1.012, 1.8500000000000003, 0.059824999999999996, 0.11067624999999999, 1.8500000000000003, 0.05790833333333334, 0.10713041666666667, 20250509_172513
